id;n;e;d;p;q;t1;
74;ce6430496b39f366820efdc4fdc1ada6c3ebeea70ad569c6afcc7bc4eb36b2a99294ed97a7e6d51b552af285db24aba6a27bb5e66c47d27c89b2f46901c58eab501811e838d1f74e83b51e47173ecf99f8d8b206270e895d4961b0427ac1fa7bebde30e8728cd9a810f7307baf586e8d7ab3d9974c065e10a76b292ab3f9cd3b;10001;97c6ffe78e0e10dbea7b21cdf31ab21c386a5197d014bf73d8a654c2ac830e023c047f710e8d675c7156630162f5e5b1663df9b7d91b3c444f7325dfeee89c903689e64374c8539e850a944b0ef2b670316936bab1b1b03a3c2c1eaa4c1db3d86f73a819bc063402fa4047bd053182ee5bef666e45934c085a79a7c4be92a901;f25c9e5f4642a2878d34972d4d8ae2d89acbf70d89e010fbb0171e2b6ea56526849fd1766c8cb5e8a0e71b63838aaab8eb84d800aaa9f9daf25f5f90ed507f81;da016469165cbd68b112540bcba334e924815d7804fcb31397f36a9023fa34b391890c40294d8409cfc0b166dd77efdd8d85b69d5ef348d7161368986601aabb;30422147;
75;b59e4e2cc56f462f7f003f2751b33f97dccacea8d8d666203a95e34970e06c744bad3636277ca437b0df7e19d0404e0ab0c83dd2a3047c01e8f9e022f24048241b81ed66be2eb5eff299949c9b1d156c4956e570b50f2c414fd16809dfe43b3d66f8bebd38159058e743832c2e6b68db122de5ba57733c00c6ec7009221bb291;10001;208f29caa2f688e998e60d6c5a1c3d69573ed07fbaa7ed15180ba8fc908cdb449a108a6878f9c262ed859390c321d41bdc877975da9dc2318177d273d1642eca64caef39a9d0611a9fe5042d16b5f148c09d4c38c9b59e05aeba1bfd2e14fbb9720e3dce678aed982fb734a54d5582328ae8292b756a581786bb4630f408c105;e93dece195cefc291170039a6ddbad9d12cb38a635036f07807406671ab6a92086f00e7e286664ad1b2e86a5ae4216d80e9d9eaa55f0c286f527c98c6d4b87e3;c756e48d3d98775d17f2ad9d837efb48dd1f418b12da1672132d4c8f394f6f6a4beb253d5aa73c82f52aeb8ffab515f5bdf9c757da82f15cbc1d3983d3905dfb;19461556;
76;b60f6bf01236f785f9218ad05779410e6980b8b104a82b4e9ea5592d5dd5a632d511a1c2fbc0c33b51b87ff634341e6a1cb0a21a2d41b6d1a0f6458be0079afa9c16d13308814d7538ae7d09efffd1b0867acd3adf677bb15529d3607f75dc5624b6870f1986b871a3af909a8c9733665db1914aada96a2666c4c89fbb169f73;10001;7bdd4a266f7e0e318c2a11f365500dbeec70b3375c5fbdf7236083a7a5ebb1c36bcb2f2f25712462bb5ab7549e77c729929369f63d4c3441b32d5a6babe400bfd29e7aa8183d97192cdc635e3ba3c93decb6829fd4e10001e03ff00493bd57fdec086ce9141e9bc3eb46dab263f3e33783d10b06cea4b37302184a0792008701;db3f3d67c8638a64052aac50e8da8ff220ad317acee38da9795c11233b325c532f1f0f6d1b255f51ebc95dfeec2f01036d7aeb04717de08e4828d2c340a979a1;d494595aa7c638567764949b2d9427589ff91c061cf542d3b3a62a04d74d83c25b3993df42b493b1f85f0e332f9017dd4866264383f6cbc2aa9705a3bac0c893;33585381;
77;a9a979812bfd94fbe3f458dce210da4a2e8148fed8683f3e1f1b406de828bf0497476d4804de96e0e601d99317360dd5bef3cef5bfa13b3485feb30cd9d947a56b6f83bbb5e7149f57d19cda3e6e7ad9a3aefca6b3d50c4bfba983c6a2bdddb34fe303c6c60a20799bca5b4f1c04c76e2cf3cb1682fda0d9beabc7634afcb27d;10001;953d2e54218dfdef54a52b45a0d5922e8e99cacbe13051f1230ba5b107f64f908a419a2f2f995cbe979428fee9fbf24f82989404377c6bc7d7d62349ba97161d4cffb8f3ab345ae2ffc2523e9e256311d5fd308dbf694b365c78907f3d85077419e513155da9014c79e3fa64963264d09ef30d1f76b6c30787a52746e6ac0a01;dd85767987f695ff459013a35acb7bff22389d18a9825055e1080c5aea7533c9556e2dee278a118a708bb70c827bca4e333eb71026a7013004a8b3adbc745a79;c411ac1d91bb521d37ad3de52d834d0cb2fd69f36e799f9cf887d4890086508faa5713f86044185c1ce3e3abe56336185b2c9adec48b3ad9122190237bb0d725;35159454;
78;ae7670e4e54c2779571573aed049cc3eb1dd006b90b1a434b0fe6d598222a89c2522e7f83fc2e19f78e31acc24c8e756e780822468e81df3169c34952a821417c0773fdfa1b8ced7ac7ce543f9746b58ed4b47c90da101d7e595a8f8d6a84a1466bb723ae198d5d87faa95ca796e06c274337fea031cbe17d055473649470efb;10001;41c0a9f3dae7c4c8daa55f2037a858ae1862eed19b8b181433d0f06d97ba7049c9454aa02987cd79491a6ef319ba0e569691bc7af47ee72ac30ec452a3debaab48fd11b2fcdb26870f23a194807395c6c1f123654128bcab7d9cb56445fdb14fee4360cb897328670ad5e61cc968bee28cfce9d9670b1ad3a5f273b92d902601;e86b820163c9109ef5015297c794e2b14486bd1aa9143173a48766c41e333981a56602751e562f00baf37fa79d794fd14e0748bae5c5cbe7dc2b03d1ceb79c3b;c029a5685a1060615e874c46c4cc3107ed2c7637c6f3121970efe16f195d511b1263ea3fca52584cafba5a0ea2061fabc026c1567d6ece6187667bd1e9c6ec41;16177731;
79;d19132d90d3087798f4d3987b1ae6be60171341c895c11e05f6f2a306a2db8c760ee9ec70154bda9cc28cc4c426c1e70abaf77a540c430834b9650ac8246cce1f384c35db3d90d85a43157fc6cf76816428b5f89085d6e37024d595096fab8e5e48fde6cc74bd3a46232af94bdb07b88ce55db962b7fee68c74bda6c733602f1;10001;435cd2e56611f55a23b00510131327e7b50af85f3bdff67712f61eaf9551c1158598ee3cb5b6d18864f1b049cb0809f8d996fb74890f07310cf8f251a146b4d04f85f53e5d742c79e686568df1034c770c5dda4c5dff5ecc9818f2fc645e134c931897a3300fd4e18ff48894f59b66d243255156da98bb28386a262be5baf961;eef7b4ccbb63df7f97d6ef68a47196023850851b216f20c946b4cc05f9f2c9be5dd5dc6fa60400d369c3b0dae0b6df0def9a64417ad4da82cebc68cdccbe2325;e0810a871e63ff4f315db9a12e2c7585b3caba6ae27c7fb0e01b5ec7d067b8f8bc34ee6d210ca79c31efe0283420781367e990e5aae9c31f6867cbc3c9f13cdd;21436202;
80;d2dbf8d26782e2ae2177e4a6c332fb14d8752006594ec28257ba193d33a4bf3d5c6d3001e1dcbd36f7fa86896c9b5307fd5524ccc9b95074064ea8df90c019e83bea9259fec1664fd7df8fe6203f232817d7f45bdd3761651cc55638c159424726799c9cf58b0eb446d7d4e0e2ec8bd457cdf9d86d7368abb05d8aec7308dc65;10001;59a8d57dca2bfa6d66a7cf5f25a358e63d405874baa6e5c87cbb121e5706579724e4fcc3e0217787971c3cf6d46a9b7ccb38d8240826b7520e9885f042619ce1bff5e1f886b413318d9f4ee0ebbcab00ec22295a000b9215512e5057cd30f1f7d936aa6f628e4ede5e5fb931cf96aa4b2a4f47ee2dee325eb1dbd90ea31c1d25;d81da5effe01efdef8ef5d7b4707d4e19903927d17f05531d73198d32aa35cca28915a377d3d5fb8ebde734008062bfc8c01b702a28102291b9a230788e4b067;f9c5faa897ef05a70df2634e4833ab9874c052e058d8178e4a047fcce2cb9efbdb0a3034e6a9e26b852d118b7633cef48446e6076908a5b92ca121bdded81d53;26595676;
81;bc2afb3a3ece6dff7061d431b57c057e062b000fb9142ab23a73bf549b4f8d8f928c0c1ab7e1a3c6ce87af12eff50217ed7deb72be812bf4046c928eea2acc342969084d462bccaab92bcaf6ce9ca746bcb251460ed1253b8305504e65a4b06f8e1285aa9827abe28c6fcc04d604473d8a990d98a04f2b0b985d6219ab9b5377;10001;35d135395b6d3f18a7d3d314c48b4c26d72cc53fb9f7829ea70923d7d6f3d1d11660e7b55c92347d4fe48eb623db3756109ecb106e5c136e1f35ce5501b46be2a0b4c06ebb0f4927eed27f6282486320b49c1fafd9a63aeca6dbe7172c75f3b6adec285c587eaf7c1551b1d833b901e79f4f76b17d22c0e24968624d150e8f01;fa3ac700a63382f8864c3b3162db0826eaa4aa398459be14455411c53639972168fe3d318ab92110c866bfa07b4b462b0c1f24fcef101aab746bfe5a5f1a7631;c081d31db435da967252339861e21b8ef17468b7307607828f31a79a82631ed078bc21e5899ef208a8a41a2210d86509bc8c9ea002b2949f5f20524ccd29f227;27071479;
82;b75d57d40e23f9576e1fae8f7a2e467c70337daec38b565fa2ab4dd52e6aba8be00bcee424e729d42f694ea7afb4a99a491933fede6bdba10b52809f50d8240194216831551ee1568f38d49114615a88dd3e10f112dc318ec0b34ff2dd215da7abe018bf141465740594cb5e9d2845ac10469f0ebf2eff9f33507c1d52dd5145;10001;6b8ac6692b85f3c650632a7921daa4227597ed7da358446740bba1a18760b75a342418ca7bce4c1d13557af924371c45cddb874052e9055e158ae4bf0ba648aed89baf48738357a7933f51f3e856331a7061cf45f4af3f1bed79159fe70d0692079180dba1fbcb7a421bbb0ad01822e6e86f65750e913c910ff4060b9c160701;f24941cab7d73fbb82b67e491b8d64778eb441ce02dcdad382f45053021362bf0292ab7c0ada1d60180bf955c3793cacf60ef42e2760667e7177d67e5d1e86c1;c1be4f1813fc9f577b35b75899c7623b82725738823ef8e1742e2330b47731d0c88e31e438c76c27f38ac5598eedef3f67a5c16635f3e353eaf3e8492b1c0f85;13343911;
83;aceecea142534bdb100be9bbac7562dff73c2d69a923a09841fce567970f5ff037fffe27ef8b9c25c2daf1d42cb244fc80ddcd270d04790fafec0742c684bbf83f98ab80c157c085c54675baa535cef71068367726c27566a22f09116e6265c95ad2590854d6dd6de6b58ad1f831c7d3f6b7de3cf4e925d630f7ac7ef2b02799;10001;a898f24ef9b0e7e59d1160411e741b7fab34ba39a7331ae116848ecb9dd4d97e03baca78f8ec2dc20ae5169bfb2f9a5e6aecd3945cf69d6893e5137720c04bd8b27d3e1343443984b8eeadb56f77679fbf7d25e5c9108f30d3002b9a52644daf71fde678d7566ef07ef53a5485f44a814eaca887c19b278fde5a0e97a1cc1299;df28f1319f957f44e1633b64415ca58611df7b1f83f9bb594f4c1d2298ecf7135813cd0a0a82e68ab9adae2a666643416335b531f669b351c26662c79c94c743;c661ab942512020249e82f7ebb6e137f15cd124a64e360bd13fe886e1fea60ba945f446657ebe0ffdb168d98bc5dc21baba91ba6aef66443ff5e1e92ee3541f3;40491771;
84;c4a8071c038029cdac2bf1bfc54268ec3a87a04cf3f6566d4bc7778975de43ddcc0cd724423dbb07bb02caf9010ff12b216ec8549b6c2c4c578f39eefb7bb89135827ca7a3f8ca9fdd41896b5e75a09dc34246368ed7baa8745e05ee2da3b6b0fbca002829bcb626d2cb070074129bd8763e8b804567d68ba9fb20f77ba7e161;10001;33c0c07637d99fa6b7bbacd839f25b2867d2cf75d0f230167d4dd6007fdb6962d25342bf110babcfc2005f281e867282563f104b6bc790f4da4a2005eb7ac8bc3feb13beb448f9664de1ab07ccc6aa9876c33be7c10544c558b7ebf5a0d90c6a1bf4812e0bf815de7d4a3ddadf4e0f308f74058d891e0490a1da3158b2ee7941;d5b2b9d0b0ae2401a81da2409b232f51399956e0a3974ebc5706cc92377ac5ed7792ac236df2a367759b37dd61d2423cfc1917d65f247f3d4ac8d661d62374e9;eb95b31bf0e07f4b59503da6b4cc6b0c4e59e299b1a51ee45bf5c4c5db043e8a2098351f26f47b881d8b13dbf0c42663a47868ff7d7280a27b5b4536833a1db9;58039895;
85;bd21bcb854c1cb8153d76731357e1baf16e8fb5c75cec15935a4620f4ebb6e34ef6424e7374b67dacc5a9f4a3d60490e1bda5e5deba0757c430ed924441c5aa939f2fa7ded3c92df3a7257674324804dd1be59e58936445c4f0bacf98c1d4ba2cc108832dfae7f24134c80a5846a0a9acae9ffc5718649361d48f405f85d955d;10001;39a00de01bf2f00e777d29f3d4589816c0e43bb1f0330eb61fa1f63eb3be67d5b91aca23a8b550ef595443345b7efac351b9370766c37d085f6626c2e5fdbda14bd298089e54e888dbf16647384e1c80a85c3b36a282cae495033f20dcd98c3ef0817c0697ebf0089f5e72fe44a72ae0c2b8f28319bb2a975c146d1e9a2b801;d30d730c8f0539469c443b4e22086998c0e9888134945f44e0fde0add3867adc778457a60a0200925a34ee4cda0ea71b2ab7b23f0120f9901bfd0d06f05790ed;e5692c045d0463e1960c70b4a27a2e50149042617cebfabd95bf9751ed2c7148034fb8a6d5d8b33a8d1a9e492eccd4a0aea2d9e22df4d86fc40466578da33831;34413483;
86;b5a7afa7b0be5995b8d25c7e742f93d90c2869862f9013c87438b9b7c8964166f286811e57d2ba530b657304638d1e5b1bbb7d6d5f585c7157914fc3c15dcc712546ddaff14145033af03056d92b801465c6713cb10f2fb78d89db44963804aa633bc6cbbce5726415390f41329f4311e2f7c74e53c64c0bad83ccf5ebb58a95;10001;e95ce26baac2de93593be5570e2b90e3e49a85f5bc647b05a948b64d4382c3c25d0e2e11ad012a1c4527aefa946955f5f54a87775a65495cd201fb569fb2c04ef02f547439606f316208d70a8e0ec76ef48cd131e3fdef97f06fa5c0ea25d9ddcf830eeb59a5def994e1ff353a706cb710b5ce919d0828301f4e29fb8352769;dd85b108a1f4a6a38da04f0f91815221f8695ae0449385e2db9606e1ee4c6ad8504df4669b76ec65aaf7fa25d05a88b7b5bc9edf18f47d5ced84b91c6c954c8b;d1ed879e9b9e3a7d0277e455469d5e1e399cb47ad08ede9957577f006e3333d66c8a7b5d2036355525c479be4925c3aba033c3e64a99f0c2f744d07cd33fc95f;31289894;
87;d29f65a5afdf3939f4295eee8d748a7c6ca0f49b18042e73697647f7c4aa4ee9fa9d2b5737eb7202f2f70ae5309d04fc2caf69e2eda64c53ae33c42b3ff736a6495337fe7fdc1af3286d35fef27b6a7fb1f8fd0ff341f636da2df4f8ed6683140b579e9cf0fd8a6f5d219793cb35b509b2fcc16fa1a3fb1f292a7ffdaa443cbb;10001;54ca24727a05a415078cec119ed28eb99e4581933a2cdcc24b6f79736e319d892601c5a3dbf825b2b83ae9a0f05c15d8aae886f8faf0da83497abf7b25ca10ae4eebadc8fd8ca207ef6ce7181846ccfa65b4fb224aefc376522d099e25130176025f701a775e5b3c9ab752cc22fa74198439453e6cac3cb575e87e29ba9cd621;fcf1e10ceb0ada31628bb158d6530a32dc963aa21147f47440d7fda76ecfeee9167c77bc3050b84b22bf89aa5766f755e63df9f78a18f96a12c5fc47e6fd70ab;d52aa7b76abf761986422d3417f50daa65202600414ceac0c4c114f837d9abdce7c80f9ec91be0c63bc2f710eae3b2fffefb197bd19d7cd321e1b6e46ffd0431;25297133;
88;cda2282222826c7c0f3141742af6a2256de64a9fbc7a88028a4cf9d2f331345a4db04a7abf6d874ea1f4856c4d34e07adace13eec4baa01bf11b1bb5d6ea54c323513911428fab240c5e6ad3b132897960cbc430db2460327d883bf0594242d65241c64c8e8780c5f7c4f5953fe23f81f2976de38b2409f6f060651073108c2b;10001;aab7aa4c148c651665e285adb51187323dd84831ef5f66d57d0e45061e42c66d063c8ac8f76e2e3c58f6d1624582d5af0942b787ae2a264cac51ce229c27757001e3f4acc8ac8b2689bddff05cb1ab50afe05d75a720e25d2a721679cda17d48b599e4315096cf3f61074f29ce70a0774baa9b3c99d6537870224d0a86340051;f9d358f456ab2e7b0088b8bc8d7b8a0b0bb105385ed90567e979cc7b2397c719fbabca94c91102897023b9868d10a7056c99e567ea955c7313dc1bfb31cbfd33;d2b734584ff58a00edbd2c962f0a351e873cb37d77c2c49370ac3d7fe3c47d257366dcd5244189b618226ac27de73148f80d4ce6b5d58b6c4a6a42befec10529;29486992;
89;c5d5b6e408f1d32535119486590826821349b46b25b417057b563fca89010c2bd473a4f59a84fd6743d074f04dc624a1f14062f5e02913f8fa88e6e601ce0424025a784563fbb7f05e803e59b41731cd9d79a1c9a9e5ccb88b723efb5ef2b74b91405bec99b5c4d9e727751c3761296a44fe487d082d89297b723801077b7a0f;10001;881994aea030ad4fa588a8a31c50ed1d0363eb48e33157bd1fb2a04417a8aed4e05d8698a86ae161cf57737b7625e041c094c8ffd9eca89edacc9ffc903548c6bcd964f50540d32e182c0cbc228c141a12ce4590504353c9d0352443b6b28032cb3114cedefdee3c053ae95aa51aa7d1c23dc4adcf6dbf3cfeb17862f1c17851;fff4aa45edb387157856fb4e721cdbca4ccd91622c720996cf18d779d1dcef70882204e11ff56535eca3af955e89c23dd8b0de4d344d9b3df151c0d1ce06e3dd;c5de79b5f3f5e6fa849f7f069546025a14ed04cb86d5983307f3db09b47a63f2e8d862f80ece8714998d202c67975c6205fca24110c7a573e758a067985dfcdb;13683734;
90;bd555af0c61aa9f828c22dc6e7fdb66a8805b2a5b9cc8f1f0abb64956037611707122cb157cde56862c4b6672c117e6817c34c12a909f710ba20e9d9c3fac12029323b28696526c3687d8aabdf798862c042ac1c6855519abb7b029bcc2fbcfede6f78111e6421b1474d7b8b473e416da5388fcfbb2678c74d4faa68159bba1b;10001;661daa3de06b332f303482e21befe03a170113b884bc8a98d07dffa2fd5101219d63b50d35714c80ff7c5f70c7f8eb779311776f3d12add9acb9e1c6dd07daaee204f35c72c754521f1228e1225ab038ec47e2755f613b11a5fcb55ddf431180a78e2c01d4881690c55ccf663ccc48da367f18e25130bad85da5b9a0eb3d7a89;c57693da566ed67baeafdadd7e623f7f93a0c8f651bf341c95d8d8b4f4cac3a04405d1fb070980d2694d05303d1946b7762fb3fd500696b5220b47ab00430cf5;f575cfc0584da48933c5a5dfe5aa765637af9020589abf44d9f08f9c660af3a665c0fd310d13d8d001929a5424b2e7d1d53f4fe89f94dd078e2232fdd32b40cf;29585905;
91;b1321715e2d55ec0b1726bb3038eeb24d5cc9085d8af612a2c053072fe665cfe7cb03825d31b15c140ba5492f2b46502f73cb1505605389d6f8baa8ffa25932856dd9538fa332dac865a20f0733a1ef22e794827d1be21f7c80c6dcaa203ac5dafa6e44841dccaa50c246d6d9247ca134960e181d3c5f85600fc16bbca15ce11;10001;99452a92d3d29c53312a37de70857f002daef493d20a619188e2343643b76758f9a1b3ef83db39c61fa70ce0ceef1b30a58aea15035320d58d56d20217edc88afb5eeb08e35457b15e049434533b716714bbcc0b63b1e7868a28066c33eee2660f9d39417f022911869347908c464c20e21992f268ae1e6f817ebdc72804c01;cd097f9b65a60ee84e3490b85af9a908682f00a1d2bdf5a072e19290d4bd54252f8d2d06da4d183ccf6134447f292680b30a3e2dca2ae77bbcd16b7597f7a241;dd3d0ad0748e027d2aae30145dfaa42523fdf9749572b81de1dacb86feefae9d9385b27e0fc13a3aef5b0a2d6485340cec58dae91ea12ce5f8cffdfaceb697d1;56844012;
92;dc1841d7515370c659d6b3f5018863eb93348659b4a7c2da47b6b4492505fdf1897bdfc96dd3c29dd7de81f30c02db5e35c4a45d847a35052eef6d0847b1cb3a5406b0732d8ebcea8672da292d85387371e57dbe0753f21199c89e82975b95034f47058f2b5b3c2c7b0b0eddaea0d2022d59c1bff3136546e018d73d2ee39db9;10001;9bb2e551070d3a28778175890b6e8b1129efec632573d05a4e852780df1a200d70af1b1f09fcd61e8789b6f0533cea26f96e84c04b69907c7c39902e5d599f63f1efbf39bd6cc7e0aec634db60e045246fb22b95785f672fa0d22bf555c9eb789668999c4fd4334502447863a8cc6b3a52b4c94c84c23b47eab302a00919f401;f4dedd432c45c33e526e9d70039ccbc4ba8f668d9dc7dccdc6631236e68206461c7285489e2092970107d0a0dc122bc3a33437599d6294746626d75f0a2db7f9;e6191e9e1dcebfd736d113176bf33c6dee21842dfe76def27aa6e90d8fb3871aecf650f5c84c5375b4fa186f543ad9d8bacf30f6496accae1689935bfc6403c1;20663424;
93;a78f3622a66f17456c6deafc6cd8e9f67224664ac66faa024c07ee73f3fd438160d9dc73303a6dd091f266df847bf8b7ae3692e1aa0483d8b397966ef54e1028f9f1ac0a0f0e67800b0d33cbc34f1bf8bc0dfdd99e0a6946b907ac1a6543d65d3a8845cfef3cc6f551385fb2f140e18845420e227a8d4494c60388d327cef2af;10001;612c4db1e4a1b276417eb17378d08746b44565c961b16a7ff085fd04e3eff1d13b50bd675405de9fc1b43972d10b705f5dba2a8e92a211b07fde9e9074d4b3cb8f6566ff7ec2f565766842fcb41f0e973dabcaaf98a0766c70d2fe3d5b6b5cf68eea6240deeceeab1f52dbbc3dada5bc74e4dbef571fb59514d6ad684fe6f749;d60beeefd5e2be9b9f795d253157076a1944c31e1c54c43d6ca6c56cbe138e125d366b726649f963f639f644e01e6a85a5cb247baf99d8bce80438711c0cfa2b;c866b908ea1927edfab7b5aaaa2a3a92266d2a31a5a308ab845407677d99204dbf890960cea81147ca0ceef2f895887996ef6306960ad98381f6b44916a3fb8d;16377215;
94;b15be000e7d43240f2187550d833dbf485669f260b9428fd4422499cde414cc57b048f21c06b3ea541c0ec5e0bb0ea500f230364411e3f88335799c7fb02b0259045f023621597fd7691ed20caeb0d0dffc217be91d110296498a53f90375cbbd5c3ea7f486b59bfd92ff536c1f342f5d821fc3347e83eaf9adf5d889d81b4c5;10001;1e91260f21e5696fd609af166adcad38fc50ce770121dcdaa18683475ceac62f76df3747eae0d0e02c6ff28cd6d8fbd92672b35ff0f5249ff5b15058ae032d96524f129859b7a5f1996c3e4a866f2de100148773e1108f361c7b48a602b09711199abb94b32b03f14dddc6b2b53cf64e74a61e972c66fd58cac84e686bc3a821;d643edbfb6ac808011cbf08114ba6c6cc54774490c4d9d8c9ad368f66efebe9fa0edbbc2dfc8d7c336a80b1ee274a4f8f78ebc23886bff6f2b1a6fdacf93a249;d3e7a6f8e35ec3a591f8836ad16acd182120b12f4b4136f1789f04ffd2e67c4d1a1e57e88532f2d9cda342170efc2b1708969f33bd711a04aa9519e7815dbe9d;18643547;
95;e764136b26b80617726925df9a576105c9e40a79b1b70cf5f3a7faebc1fc214b0603f8731ad6341fd47d0ddc7e4b51740a4ec06976a3b5fee1af5ee21cd6d13813bd1e8bf61b01136b8c371ee9b9c271fcefa0f247df443be9dc3f6b9853aee3e254aa6e290e7ee36f79f612d19b584f43ab33e8174a85bc16f3175a31f32c45;10001;97c7e888f7ebec6b02ec80206d90759f237087828e1561d60fcf1764006a0fb8b3a87517a3f9f05514c037107473996981bd68af85581bf0a63fb000a8242d35d9276a8827fe1532540b44eebd0ee39541deccd7970fedd02a6e11174c33480bc5c65b658cb9952774924eeb97ff5f462a4b2b765f0420813ca999138a8c021d;fa5218087bce734779497834c64d32531f06263cdb447efccf5ca84519908206485f77dec1a111dd6fc89276ef89ae349a71c3851d6826a881b8566b6d3b269b;eca408de4cea1ac15b5cf5b977d6ad6e26300abf06378af9e4961760a1d88bdc12705715335385b4ec46690be2abb0716a8d44e7e6aa1af7841604cb908cb69f;44178433;
96;9e2a9e65be827e80073e46eb0f68db05306a21c6a8e67403eba4585ab8e707b3b4776ae1297fdae3d96511d0483571b791b02c944bc994a70d8d42cd7e70a7164001712b6d3232d25269b78740ae5f4d031728c34cc87cdcf13d21632a25552b58d485ae85eaadcb0b07395ae5980a56cab44dec027449f756ca2609e7413d15;10001;110b1aa27012f3baac0d23eb346fe219ff0b90b42d8317c14c651b383b7079bdfd9658a806a6c65983158703e0a411aaec4205abbd36ed93cabc0c14c4a932f7e1721294b8c5d4217147eb1de72a8bdd5a4deb9fa9b26ba28d9b283b6deb43d2a1f97f6823a21ee6dfaf3aaf6b31fdf44d9b71d8d730198155a83e91f9924981;c5920c69c3cc7584c84e1db88460df4ae48b1c8c27d9a4bcfaf7ada66393102df3c833de863149923616df29504ada0242db5c580b7cb8840c77472c1cfd0491;ccf1505ae10ed9d274617a2197f6ade7a68321fb10d8e696f6926197498e12e5426357c54db9bc0e8ae9738ba227cf2b260d9955939b6507264e5e065017e245;21555972;
97;9a08b26cb6a99c5d0010c9a8806f7f149b077ae79d86f194ee7e90d4ac654f6602899a0204c319cbd4d9a5559abc71045e531c16c150bbe82d17b5d21911511c382db7f24db3bdae319a7684d2b8b5296568caa4535cb0d55786ed131cd2019540c6e85a502c2505b7e80e8961fa010a6c4730b50f580b1bbf24cbd714471287;10001;6909f33a6559c6523920399419796eec8b478f8d7083bc2c3672c2aaf4a0e58307c9f3e6da7e7d11dda549b4d59f1966c437e298b5dd2b3689c17870bc3d6dd444ba3e055efe9329bb0351d6a953a21d44c7e6f2f8b1b47fe2e006ef6cc561fd96e16e4d51a245373fa8c424c33d5f2f1146bd2e8bb822fc85dad8d92a915049;c643cf3ec8d3abfe02c9aeffd7f1a2f149c1730a8ff3000452d6ac84cf03f4e180d0e55c16dfdc0a25cc1bd06e4e0e57cd1ca17282c41f9096bd4f97e3782d63;c6e3933439f4c6956fd1b25d7fef279d5967273cec1e94c488cc8a0a6855588b41fdd465392e17ad4a20d467daee42e0feab14c419640b984e1516288b6b918d;11389433;
98;db90136cb48cc3af5518b76e7699c1d7ff9726b48d7aa950d5a7c2ea5da8acc40e5d7cef180492aa172272becc7ae109ca3f4adb027e63b4e5a792d95b70eff75dfa5dc1bfce0a19f7c8416069131ce303dfce035dc4419d6e2a32e8d900830a375256fe3a38412b02366dc19cef6136153946ec9ead0e5f36aa8ec0daf8c9f7;10001;cd9ccde405ecb0b078336e4c1efafc81c79408261b3bdc659bbfc013f463aa6eebb8f6ef7d01834b8fe0adae2a1584bac350a44c16b8bfacbf483f88174edb18833090d45cc76d23dc1af4023e0cc42daa1df4352167a773acf982ca58fc4dd1e2d4b6bb6e1539204aae4247f415a206d8937ec54e6260f3d4558d6031e45cb1;ea300774673baa9ca7622c520e099fd261ceddc6db814b954f72a0beea0f5efe9c5ba501504d4207d370820b70852c2b487729b0c6f9007899e258bedd03edc9;f00355204b58818dfc41fe0f319bc7cb6f80076fb207fe4187e3aa75220a71b77c62da3f775c73ebc4d7c2ddbe89d75acd1d95550c70fad1100f73ce2e23d9bf;22615168;
99;bd92bc99e2a11098212ccdfdaa6cf01cc867dc53ddd7d76b7872ef9a666ca1a54b7f8fc2f5e3e870545e72ad9f70090dfc7bc06ac84ff48d6f4480ba728e86021ce4b9d9200a909e1453ec1e9c751095987df78d8f56daff4008e170a4226c64edc0ee7259d48a12bf6fcd314c8cf11140bb6850d206b87fe0d7bb795d381fa1;10001;3fde702c686e5b68e5c472a24408efdcc2a83b53062af229032bb60e0ef40a81e62dd4019b566db96ab3676f9787e7850ecba2c8573498f00dccc6920a867a1f266ab2d265a7f00822c2035a25782c7415472a4391bed12f30d6a8d20e6240189dbea68b1c603b0288ec82c707a2e0c683caf435f79c4bfa71b900dd84b80c1;fad9fb3def9ce881e8c2d80f84e44b89cabe76eaa743d3ffddef04e01b9b9fe10ed13f175e675320d4f6a3a5b1d13be1e10d66002a7b2512c4de372a70c40185;c176c9c533764f404fcef7890db4ebdc4b34bf9598a6493f2c9b6b4dda490ae7b2e305514d4a1170c1dbb76ad59c12f15c82527189a6fd45cef2fe7b6171b26d;21863717;
