id;n;e;d;p;q;t1;
36;d5f2917ecfad7cae6c8815887b198ba282c98a6ac088b87882edbb4c60f1e90b19c42ad11e327f367597536dcb8058344faa3f39ffa94dd7cb600c9cb9dc3df366da433de5663442520ed5db290e5e6cb04ee5effb696e8bfa4baa8f8bca3a62644eaac046751868bea07a768b59bbe45a536d6daf46a03e9ed2af8317ed0e843b663258c65c9f958f98cb8ef9f60acd9f815636991eb0b00f89054ab3033c796dd12ce146ad26790e880a3705e02ab9be9bc06a598b1843c4a490698eb22eec6449a1d14ab61e63c3d45c12134cbc668021dee10f842fb46668214ca8ddc6408a2f083985d81735509d7fcc8c98aecbeb999c75d578b57ab736850e89ef4b29;10001;2856fd5200cc8056cf05f5b16f2c88e4926e77d7db07ac68a49f38929530e7b4fd1dbcc9033d9838e78129ece8d3014e93bad103198e8dabe39fefa0d9768a83cb5fda0fe0a21db6678c7e8c3d38855b4eff0161f77090b479f42c6bb67ae1f94d5a7bdd972b5af7dd019b35a0dec18bb3f04910c65cb5b838f016c1cc10198d42cbdc4e2cd2753df5be911df1f36b089e080e945f3b59d8b6a189559d20ac18493ceb48ed83317b56edcd088e1d664008c021ace18b88bb185b30d075d106f11dae47c2e4adf6c29dbca9a5122a82d85103c8787a93720314bc24f8050d996ea312727b68d2fbae2bd924f6571abc9790e9866d0c8494a6598b106846a64fd5;dbbbd3ba16bd51b764b7b41a1e627b7f0f7ffe17635b8c0f74163484ca831ba5742b4c352aeeb98383f069e13d136720c9d3244f864ddd23a7baf072c4fe9069154eae633679bebe1c7839ed9febcf380e827c8c7037cd0e22ce18a62a029908f015a05dd661f05e98f6f5596c04a05a5d15384bd01c99c89ca1d0d1d8d528f3;f94243ba7c5059b04795058bdf76b38a49cd54f6cb87fe91a3c03707727d934fa0c9da2b9ae1afa2d9ef7ce6d22f83b2800f83e8357dc7884168f7ff6f3db946bd64c8ef9267c441eeb964b62d922baadf80e63af3f31a85ce46d1d9ba6ce922dfdf530fadc12da176b7885e33a2eab3529f564ae66542fa02303a44dfb40273;167300649;
37;be33b13e4c9c6651f2022a5bb822df12b1740beb3e9304510c8b15e6f163c3b6f5c4641916d4646145b340e092f12308a129c058c82b11d9bc59895f77ebabe8375622190d57bbd4aaa8ba0061e0adf649823c8763de17b46327c50819ee9e4da6071194bb3c185424afc732f9c52d72b2bb30fbaa95af1834ba35197f525c149e0241e05530ebf21546b850c125e08d9cc60d6d4c3edb7bdefa93409b68d7745a3bc5d3ea7e672e23b8e32da6393539ab0847aa0d9e374e31ccbf21d1499d54ab4aced0ae132f3f4d0569079acd83952a47ed8fa4f2b71bb193dd340f4886732c53271a66813d93245de8ffdfc7956d22bad609acfe9aafe0c047821517cf73;10001;b0123235b5bde28a6139d7f46814ffe3d219d71ec2225e9098c7f8527d8b19163994c004e9b95be3201ebc242862c947a7c97aa1b54b098f4268b05e8c28c24e894b56ed5208b17c412f48602a3b4f4efae5711af43c183d88bcbc0cafd4d0fe987f5aab1058a53cdf694941cb2dd8d0a0dbe090586d90551c1a74255253efa01b548a62d7c1182b690ea11a25639644a4ed41d6aebd4c4b1a5eb1b1a43dd229bf20146f5f32c3bd74d690cbf2843318023b0868948bab2822a8e30e27173702341f99364f00ec7bf8dd3583c6f57ad109819487503fdbb428f2890bcb6ef3a29d34d645e07b26f265701ab0dc3ef636db3711a95f50bf08f80123de35565c41;f63ffb11df4a2750df91fb17b6a3464d88e92ba415be76276807daa147d076e8aaa80372be20cfe216dcae9dca8526a1992c4ba3ced1634a819f6e183c63981477f2a0fd59678670218b7e20cc6b2d1ca867ad638197bc99ca281525916d13a2a6a9b93bc5bdd2d7a67c1ecb96a270a0552ccbae74321718118c165db3d18199;c5bb9a2c5916f50d7fa8fb808bba0002e540a85068c43c50194373b47bfd03d51eaeaa76f71ef9aeafecf9d4861c4f6ca6eb6ada16235de5d26fc2cde3aa76a2e09d351bece2e7dd4efbf101eda7b804efea15181536e8aaa131ad28af781aa674eba13cb2d1bb864128987e043f2d623526035539cd7bab6d326b943f4b98eb;245571915;
38;a988a329844f7a7158f3b4e7588edd152c8d5be4f7a2e82f612e542c953915c7f9efcc62150386c0fc9eb1e944dd1fac56166b89e7c8ffed5fb5f797fe2e32233a5fb5cc4790b1f0b7c3412c4590b06ddec050b1515c0dc35398158313b49b66ec8b344a42894d8de969502c97dc4e2b86e29e414ba0ffa5a7f083337cbff995c1e50e4f04ce7b18363640652af0742115eca89f83707edf96ced47c0e4a206c1be2ff38eb36dae7ebd60e87d6170cf1ea7178b4c86d976033c20a5e2f5c570821fa6a6673cd4da39e6aee81df816171be73202d21c39a63fd04408ba4a3806fbe37f4f01e04881f9b0557ff674862f01d37676971ad578a598a9babe3fcf12f;10001;27341c9ef624b6e8cd2c1612456d4bfca07fd3d73fd8a11e8bb77de98d5c55081868f6775beaa3d7aed337cafc8cb1cd555efbe1390347036a5596fac3e184e09698195f32d16804854a16a119391b435cf655f29b20d161f0cbc375bb31d199dc6b585d2fc3b676719a53daec071ae07fe199bcf9b3324ae969f9bd0745117eca9c5789affe6e3cc6c548a5faa6c6980615f09ad7d3a42ddea091b00258d0e7248281eb5f8a2b7816e0d9892929ce75df01d528fd5ef86790b8228100690c5c697564c3f01ead84c8454929a4443619ebf9ab67d93210053f25356e5decfa89591ecfa70d3379b5aab1d532764b77f580c0c5c8cc88d517c8721b7978d99461;c8d5b59287146771b9d2f1ed1c518d3b761efdff651c56121f8acfee3dca882c94602986c828dba058d8d5502fdf51631b336f06733c1dc3f60858f8ad4cd50cb29d22e77bcca029ffe171a87abde45a3bc23d5929019eea02b6e7daa72cf7442de399d82436b23067d1abbfd5be84a0e3cc6cd0cba3e2dfb061c659de16ad1f;d819e6d50f6707fdc46e885ee651fced7c06c8b274bd9990d392dd67b8de8a83fc71b73dcb0df244ae047f3c2a20f7eb37e92f97034012d8b679ab06a0618e7dcfb8643da1cab250ba1ee874044b950ae85f1ad9b47291a01110a4b237998ff03a42f1a374daacd9b08419189b6348532a3e7e2d1ba564a47c6e587ea9d629f1;208084987;
39;b1a65b4e9146cc45585bb8bb5acc56714aef6502d0829be078dca70c3b359563b96b468bed122b7bef4b9ea8698e9e3a5579e9dfadc6808b1cb7acb9aeab8db7b0f6c5817d07e13de71d7bca78339126a7b53c507cc08503596772353ec3e15c31f456f4fb42e00beb9a393be27befc017e15d955e4b7bce782aaa329667589acca10412ef48e79e93be524b411de5ea7cf10d42c8e0d59bad7b7245a59f7d929c611280df9bdb8c92322b94b0abd8c24432ead568ad2b8df05f986489595b717cc20c2a90c59823a17484b7e765fc904ce2fb5eb9f8729b402d96b900e6565056e6a66617cf0244fd0dc7f68f78d86a8e5472a1cba6faf2a0a32c6584402cf7;10001;b058930acaeb9c9ab9bb5305a87c6ed2c7b01c754ec65835dbc42d8ed6b7ba33e43bb92bed89bbe0ab0a45d4a7f40add9d3c080d22538a068ddb467a8c09800478867e48abf4c682cc8957f904992bdd535d7521f0b4ab5547ca887492799f9c057aa75748947a135b2d1ce3754fd20ebda5d9600cdaa16bb39da695d0f785db7b352657bdba59f7b87b294b6e344e47329c4ff6d3b2c89442c577b3292fc41d9608421902a14b1cf07cbce6e1d37e64777eb034e5d5b184b8ef359ca759d1a4c6c5531d4ed4a86ec70489e43cf0bd101dc5dde25fc9a183bd0e8abef65f91a23129555a88944a8fdaefe6d0dfc716a15ab81e29b552dc10a0d71e8bd852941;ea97523aa0663b35977e60195b17dffd92c59c5f4bfa88065fb7475a8f851d8e8135cec08941433213cfcd502b1b3362ac8234cb7bfd4e6f38b5820e19eec19ae2e678f05243a3c1ff617a8c325fa159dc136282151ae2ebf2326eec5aae7b577d9d9010dbb4e784339a3a2fbec03f0520c1fa2353a9829a1ee5948843e09ee7;c1dcbbfe725307617bbc1934734f32a542ee5bc8c727ec57ef5968457ebba110b8acbe65066a684215031e48ef1c2ac1b9cd84592b3a89c80ab1d6528b28243b7e9e66a402e02dc9d601179c20fbcd6bb9e2a0e373f5dbf0ea6e37bd07d050d4118703eede3b45cd5b85ae0279fe052707391807c5f31377dfa5ec1838118f71;244226550;
40;dbc71386eb83f7ad23e298ab0b0cc6e59f9a4d14257d3832f8bf2eb017068cdd81f4c1852073a0f3e7fc53ccf2042014bdbb3cbf494012a92fa7d1b6725a78964c0a36ae2bf145b5d5ced808f15d7b51a82fabc1004393f17458827d060d98bbe93fcd073022b6ad7eb6118940f674ccd27d74e9bc6766713beaecc8d6d21c977ddf21ecdfb1d32bc077631ef4824f6b25bf2fc58737ea02fd7370a56b46fe8196989c9e269454cb1e3db16841a18ddd2b5b9c27061707647514a5f3fb5f0e692ff9185effb8dae93cfeaf073597c075e96900faed94e226832801d0bf62e10c87de14f0cfe4b22c2b771b9cc0994d1b4ac5ff4f4cb9ed29cb2e0d170490ff45;10001;90687066389e0fc1ce5077abfba8bb8fe99d038477559df5b0083eef2951fe811580f31f3c417dc285ee004a2bc39628caba1aa23dc941f9b4fc7a097d7e00ba10e0ad29286a7239967140f62f52135386453c7fa662c0f4e853b7f9da5e58bb2ff9e2081512da21899eac4b194a5758b5fe053207bf914a59ea75074a4fe8c452129cb683496317efe1653424132355cb2eb9eea83230f2fc3a92269fd812f829f96aa364fdccbb4918b330de71b9869bc9bfb6635dd94f007760b37e77ec52200bf309a81b4f9d26d9ce8e9f4796060e2e51c46b4483665cef1b15f336c596e6463524c16df9626f8492f7f7c91b93f7d240bcec044c8f07c4897c0948cfc9;ebd64832c860c26259aa85d70016b5c48f8f0ba56ead74200bc0ca5624de406f87546956443ca44402f8810293ee1f30ebf78accbe77e8887c645f2af1bca4e95d58ec26acb54ce664c3364ee9daeebb035998c48589baa7521bb96c33fbc5bf87a387c231b146ecaa56a475c16b3f7bc980d3b1a093b03e8910bafd54baf0d3;ee914e316addfb4b3ea0e3ab2e01ced71e2e4daf1b23c2ddbdc404b8401a7783cdd6d275021df139ccc3047780e88b5c6c6140bb9a811227e6b885676430dc08a615fe99dfa112a9c97bb436cdfd4d4da14061b1481d23bf0fd1ad7c58a0fe53c45b58dc71a533263eba5d530b4d16e712cce9cc77630d10fea162b1f4940087;128133424;
41;b777ee931e5f567dde8babbc758c68a6606e579ac3476027a8f0c8c0e2e5a1fe0146738f91ca32f43242f332b6e88c9d1b71c2e1dcfd8fb6fd729e7bb6fd3d45edcd25b4e04a3d5ebcf117382d97c17ea7695e30d0ce3ace968e87ffa9ca24641a3796b31cca45fc158e00f59a4f57610fffbb02afbf083f4a4b0f50d0e76c248db41981189e5dc64434de67d95e31677fcb4a23d5a277d98b0d45b7d61d0511a4907a6263e457f99f6c5b786b097ef280193213456fd41734f70b3cab9dc7aeb256ca27ec90e8933a1cb87a23568138b136cf98d70be178d57edd965d093e21e8bf6a3925ec485062bbb15f375cb50852273f241ae0e8111d349c672a841219;10001;3814309847705cbf9c8694b7c63664c676334413ca1cc707585c4100b459fc69e779e158c0f74d1bd7411f9520d37427917bf4559576ebb6c34185afcaff1cfb82f471d217bc99859bbb159dd651cc932a18caf1a0e168983cecd4251180f81ea0e4dceb62a17142dc53cb7746f37981f1a1f94798f08b54cd20a44dcf8ced40ba92940f3a48f8a3c2b4af7ceec7dd7bde568ce3239771d0b328f0a86380abe390f36cb5561c1f17a710649d46ee50a4940b9a5f81d2d18826b68b70fa8de69e24382397874da70d73bdd919b539a5c70db6b5dda17e5567efb09425ca8860102a854a5ceb13f0c5954ca5f33bea4644c1e3d825a82cf5b256ec2b8255e5a41;d8051b7656c8946e90d7dd48c9be364ef46c1af891ed3530f7c3de36ef54dea251170dd51d1b36fbd8cadfeb53f5e72315e853f214f5e43e02b9e066642a9b550d517e4d02a3032183985ca35568891ddc5a1524ae5a32f18d94204033655e8b4aa17341f8b24667a11bba8c1f3d51641e462b5325a1526ec44ebc9c6b0d1975;d96c8e6073d37ffa853fbc9a2d01f8983059b979299ad07564bf8a738ebe2384a1b2b4d2c2e1cdb8fe8db4384a749eee069c3c7441024704a4c2a91ae7c55b399bbd38d7e9744184fffb9b5564fdfb5e0ef609877d65bbf18aabb681efcc393e266e42979e4a0266a24fdf1b742acfd1e67a821c332b92c7cf1a302b3dba1d95;127587037;
42;d9f50c5423ebdd901372a01bd7db277226ef10d93f759d74a035d40f973aad4fea9197c4b9dabe6ff188ef6d57d6750ccbc50a893ce000062023990abe62e3e31c03557a433f35fee4e9b37dad7b6d87407dc418203afbb1afc450d45c0557af85efe04c2c62d51d4088e53731476f0dafc5ef17a9bfe8aed7b20486bfb20b3f135a71802444057a05ccf8de2fbb4e763019f7809b04cacc9d4197268958ffcc6e7e06778f8f45b69454b1e07aa378ddf91bf3c11856817bb7f76daa5810a55efe40010947479cacbf22a3f94a3f7aacfe78b4657efb1e7483c840b465c7d4b7fccf7ea63077f8d1dba58290012c38819a7cd286d814cac50ace84a2967b3981;10001;2072162fc05930566e4eb5feef1734bc0d87b11e6610002c885cfb008726b8fe18912be2a1382af9471f7764f39a7d3a366b52b23359b52734499852bd1cc387df77af95cfc4ed28d0b2e9815ffdebc4229996437128d6a710df4c991049cb4fd9c467c36f2817498f7dd18171d88c73a122fa00afc85dbf0964fabf8471e0b270b8bf6455b732442bd4729f47ff63a461437f014782f178d919c716c7e1f086b80ebcad7e5e29766927091f36b6c5d672e81f77d5f01e13d217afe3a8ffb3cae1c9f0cdbc86d079234c316ed896124870d560037eebafddb7ecb0317d194a9ebfecc68bf46a1ea0182d8a90d3209e5d791d6f245f787944c0d5b61afd92d101;f29b4499337f4e9a6c807e1d2a1bd4bf128e5880791b6d62eead2d693741cff163eceb18233b3f37a2e771fc7c64a3a1659178a2efe261377ec89b0cd624b5271ab8109813b0253cb41061f461bf8cc4433ae129b21ff1880496e0a96a88a21a2ef7382cb84ed72654437c9760b8189628fac2b703f1588d41b5539bc7befe49;e5fd6a10e55707d0a3ac745bc5511439592aa14a1060932889e12274d1cf2c45095fc185211487449efe8f9a1ad9019a64588fe6b3a2193c58ca02132541fc5373b9d52929d0daa08a9066e2be2d250d7dafca64de323853e393d35684fcdea581217926c98e56d3c2a49a0257fe1bfb3381371ff34a284b0b0de22eb380c179;167067251;
43;abccfdb457be15421b3746b6745266d5b234831074709e6ad775281f36c2b86ce39ddf811b7edf2a0fc08f8c5e10dbd93aa2bea2593fcdb9963b5b1c65f09711dcf9deefc4dd8475b121b55e2a618cf8f26861527285d02c10466ec7ac071308e58c0d732fac40b86490825c27a4c58a4627035fad5ed278c9432c4d362b8026cf1a96997d49a9d2096406f18c93905d33ec66b3ff79a64e4dc1e75bff1098c6c706966080a36d53b2748eeb061e860967a087d87a45c7f1ace47d338695a5eda7236e13eac50923fc4b9ab7671850dc9a1f903832ba67e4108ae3156326faa1cb88923d2440791d98311e63e0def4f042f95a91d476db85aac8a97449f30129;10001;968877849d9d20635c1583103bbc37fee6b6bc609ea64f28aec128f6b0b4cd841bad2939a72df3bc9730d296db954a0d7d233c86644d53a559cd8877c99a95c4412b6ffc073351ed0dd7cb63471f52b68f3086960762d894c36df383616891752a2d1d5be059be1bd3820bb753c53c917c06931e327af350828929383e4ebf69d12a9e35001f4742d0d0a88f15af4ad10b83f332c3e1c31e225458f6b0a89c654598bde5d68fbb66420f6e5f9e7a2d442e71dc359eb600457b18ee7362bd1db787087ae5aab820e532ba451228e25208c4dc9e66a54e35a450cb609f0cd7f7a35bdefa0a4cf23dc4385755fea66ce642fccec09432c314394ffa00c254816001;c1216ea10b80a72e8babe8e03aebed5938fb8d7c74f94d452ab9d5e77c80af7f2aa9662601181e0b9e78fb219995546f7a01aa5833937182d99dad7bf32badd9e523a9ab42f98d858e17a9b1bbeeaf5dc90119142192194f4434204cde9078cd2232a830e9dde33d18f5f6edc4022b7cc57a74d3b4a00ba6c5424345d574ce69;e3ba085f97ff9d8e5778aa0433c672ddef01b019faae89aebd175a84a8a7ad4d2a6397a97763490c99d78ddee8764f7ed79fd0fc3287aff89515b1c67a725001556fac85970ad7b773698bd276a4fb3fcd750b591e8bb0dc86cb60a8c9acaba67ef4aa984985b3f2f1a9a678c493b07c890b1218a04532bfb501a70932a3c4c1;143012755;
44;c9623e4eca8aa6efdd4b726c7af43efae983144a636e5b70750c790bc2fff9fa3d0bc7778f6d6dd7148fef1a2f7c6c4a3ba7e22cb0ecaf6a4fa9de8fd8cab6ef89b8df836ea0942188d23352ed3daefcf2557485f01d2f3c8773d8871ea21915955b4ad2c798fb9165fc13d7d96f3e1575dfd81f6618c45e810840b9ab4f5b65a910eeecb2d0e0a8a4dccad77b56214b1d5d48d9dae8babdb25c48eade137fe6ae9a63fe94d2f29e506fb676bb0c751176d70270f7f04609626e642669477511820b24cc9a5dd738ede426cc3e9d3e3493ec273032c0b475cc230ff7b6eba54637aeb31150e19d962d4fccd1ec5a2fdcb2a3398489628f7b197c19f904cafc67;10001;67757e77321cfb587d83163cdf09fe151fc444b756cfca504301ee69f97b526c99d2245eab23d7eb48580dc9911dc5f079276dcdf1f316c77237ddec5ebefe2e9fbd87aed935cc04526b530cc66f0b284e4352c2c0b1eda3961f10dd92024b0ac899871e3486c6af530aa7131c54c73b753c53a705e7b172afad92bb10648b9a0b653ae1c11efd50438c850e8d20ea3c90891622525024e01491cb70cfc0aae492041dd61b2bfa3debcbfc048527ebf5c9ab4d01fbe3b2c726af3e7487f1db6adb4ad51c162675a9f6d5bf52cff06ecdea77dde9ffad5206da8b6f24bde651fcbdebc9529e3964c1308159b08ac9316e2f03353e62273daa697c57cc35bfcb01;f976d4a1fc3a966aa0018320201708335be5c0d7ef832348e4c8c6630d727cf13cdb67300745ad1c28688dac33ac7376e10b7639db32b9184761e24c0932951b95da9a4bd4e9179fd029f852bf605d093c376c200e0f9ee52fb610bd53e1f8cedd36fc47b177dccc8d8c92516f4ed20a4c4e3e2efae6d0a582f7511a5b40f2e7;cea8ef5523343d8cda37d8eb2075f62c97434e496752588d255603638f70ea3915ccd3af8fb011bcc74e2f365244efe9b1af0f633684bb8d508f0e9fecb823ff92d62023a28781ec667c99a21507fc03ae5755b7c974a9792096224942443a854c7d0eb014202eb2c9faf9b4cdd72ad2a1cf863ca1271524bf04355be4edfa81;315362670;
45;d5ea406786137d4088eb8c0aaeeabaa22233d362ab1ba96586d20fd2bcdfa7926e1c555b199ce7769849a7b3f4944a4603c8a5390f17c9f0f4575c89db2c3f3fc54b097c27793104db9e7d8e3a9d24b93beb0a948aed21fe7b0ac47293d170a6fad16f0af6703f907825161800d2a124d0d676e544d7d2d863254f3769f11cf231dbc513e32971e40a897d18e04d2536cdde9a1c0a9616ebe9c9796c99e4541ff9ef110037673f8e98db3d22dd0045b2051d1c11ac918be8421988a7563ba672b880fb666b621ad14f70578d390ac0bdc19345c90c9bc348ffcd6ba9077e3b7f0c4b880d368256d86051ae0279a5ccbafb8c0d9044404a040e48b682bc5341cd;10001;1a704d6d7e20c2864b65f17510916a67c79a6831f5bc017fceddff9ea8416c50a8d34fa966cd01bea2abd7d2621441e9cd65eb25d63bb675d57d46aeb32c10d52ce94d4ecf022790d6240c989b9df87ffc6bdc6ee78ccf7ac872583d610fadc0b597550621d755c3e15594197b608d1223cd9dfc5039ec915a0fae6ec6e54a125b1082d038ead9b6ca40b3425f8ad344bec66db86c88989844ee5f906fbc626dac84c14b1577dd893b6d806cc57dcd644813ea633fe672877e77c5b3c7d6c7a571d38089f757a7b096a51ef0f9919f0e9efc37323f0c90657f81c9c7b461a2a7748e28729d9bdcb5280e7a68546e4088b051c3c452f98b9c409645810289aa01;fee011c1b040edb86ac01edb90d36e9ff2821ce27eb7bf515c531b72336f2a4a18e055ec9833ce3685df6c2cdd98dd5f34927ed08946ce50529540233b09cc9764f1bc2e0c3b669f39a46c0ae748e8e0f630c6bce62ab20ec576d936667d1c81972bf8771a5ed5485cba76ca040fd304d25510b0bb69fb023284d5cbe9f08c6d;d6dbe8e65f0edd5ef39e76cb515577e60eb6bcb949162f1f3ebeea9831b6f5af7b1621dc6a6404f7b63b489bccc1336a07871f7e40b1b2278456021d473bfb191960659afb9b8bdc2c1e6c02ffa0f44c9c8510fc061da5d4f7fd88291c5903656647fbc6f8283ca1b04aa7647d77fbc48bbea22a09181773c1a49605d5356ee1;138916685;
46;ae1620b5ac3c0f220dc535ca95edea18e9d324746dedeef87ec3cff9652bd7f4c7c08662d85eb34e997dad8d39172f8b370c8fe309542027859440a124ade932902f81f1e4fcda120d6b07c86c1ee6f84054dd2d4289e83d9539e4577e8c7e5eb029068db368f57077c67988cf1f2c6225e413e94a2ea233a1f11fcdf0ae8f66a1b5dc73b82817a942b31c8f6a0603604bff58b5aff981b8fa54095c142d212ea6261267551fa9bd764ad6f01f9ec24a07a48221cb4d388069b8d12738ae40d8ef12ab0252c0646354a7b044fb70d87935b0a1a3fdc6d5149883ee0f688fff82445c8fbe6b4ea849584a50e5aed2c8c868c5cd5591997c362d526755a8d38b81;10001;9cd8d4f9ba47967ee11748e2d0f8bd8d5ac6e0b68200f8e92d1571814b15188ab39a93b9e52655b94073ca754df5c4e15264e012f769b35ac8708d5662bcca39c34cfa701e176ec70b0ddec24620058bb03285e06c6de22ff20e69dc26e9a045e1c3e4e2b0bda53d82bcf0ed4167ddce44435d69386c11ba2173256ba029368b0e0b8a1b80bbf9c69de168110cacd5e2bf81c911fa51b102146834d0404cf71cb21605cab3f25ee3768eb36b16b112e6649c6bf4416839b481f71cbbea603cb2b1d04831da5274ff6faae70d27ec29a7004ddaa5b245601070fc56a256e00b4349545437788897f5a603207040501efe0f2949582db2bd1c5e8d9803e724b0d1;cbb9d4d00229477f7f3302114f62bf24874f09f765d28b03904da80e6eb4c4ebb88aa95ccd048a8926da7903aeadf9e9fb432727d506fb1322260320cec7c89a309a09b550557cd9e2ed58b766efcd002f64ec6b1d696af254ab942de31429a45c4c7805e393f029c877b955dc8e94d87d6a25e64b6c383b43cca1bfa9b07e95;dac15d79600a9a8342584a6180f19933f670e054d7f392c106f963cfc4a328b118f120ebb97a87bf67b8b5aabd7642124c0e98a9e9df67b0d654c188c61dc719996db576fbda2dc28a502ef6ac666f67ef22ce859d9b2a00e4ec8b16154aa4d6d762c061e84b59b0a8ba14d280bc34655e41b8969d5241d21075c8c537f15a3d;96288748;
47;bf5c49b6cc7c75acb565d01ff4d34e88aa3dea78e9d3653e5ca460e9bcaebe45817fa3c19a0b6a7daaba69fb267dc72a98c508c0c784748f5b35266bfd608f7818b7f3d9189b93d683b9b13566c857ba7022a8eb2f5fc419a2fa36c52f098b08d1c8c714cd9918fd992c296c27a8b72f647409f8c3da082f52c0fac67e96253dc39d4adf2f60a3758bd070bbbedf17842d8d6b0433c81b8369d1ee8ede955779781eedbd44d99b98b3ec33120e94bc0771cab758c3cc18e9f53adf7be8bb5c96ca9dad88410fc1dae764b2e4164016d0640503a974275a280a10c70cb3dd1cd39e8b7e5863c6615cd32a89cabf090c9d296cad46ac5d3bd882c8ae4f640ca8a3;10001;444ecb3967711e0852904f64b8de1cf087e4a628173f90aa5c23893ca64fb237d96c18a669389e00d1cacd3e0b95665cfc3f894a576e1eb575975969befe92f809cad04eb48c048fd4619ab23748589882a2bcad8731a62c8892ccae4286238d3865753b25d0faacbbda99c6b3b973fa84df2f180fc16a9e89e9bd1ad1e102d59544acf1572da97e74f24d5c63cf3aedc75405ec5560a78e2b8795cc18e709966b4df92ceba37966487c226661f5a10b03e9c3513abdccce4bf66e3ade88d2a63b9e355f200d5c6b442ad7b74553b557d9f35a647c8ab075b752b84388f49cf8d932564747a25b7bf932e44038fb597e3760f3d12459abe7ef567edadb818401;d74b62156792d8bfd0c037563bf2447392f072040c4e665010b7d3b7977570998d322c2d1324c5bf4866e3898d519aaa36df494087a2c636525e190ada1ac7f113d5ad0d366ea708c23d17f1857da903622845cb501e63ce8d683d5ff6ae686220de195aff1e096ef0b6ae6e5a82988941db2420de796b5799dc982790f12101;e38a75d7cedcb05604c4579d0b9031edef0d25780d986cec94325ca2325d43c3bd9dda1c095828ab1c4f97c5e9b94818636c0a53dfa362cf076b9f679dad5ef8ae43464dda73f884cb33c66f04fc2db93ae7e0bbdb6d2ac8ab82eb9c92e5ac16ba604093668599255071208d568b75ca23ad2a23c45c50d340ca23aa913fa5a3;94538823;
48;c49b0e18f8ca040b80ce99d20cb3dda94325343037d5798f3097c31dd0a6282d110ea0f1680c24fac5991709e5bf6e7a04cbd8979225058f172e2488301068ef203296766a3ff6ad5f7f200bac21cd4fe906bf8758a3f4680971aa7fa8433642bc2099f4412756c22fcbde76d0d00867d783811b5ed443ea7cb12f83a4aef43b039c9b3c90db88e31fa730376e372c634d5ce7639c186700a3f7c78efd9bb5e60e70fff9c61077d4adf909203b045669f6e9e3acbfd667dc6473a950290b4445d4ac98ed1568a1e90f174d64e52081f8f595b0e36651d644184f466c53d5d4d32ba7efb8dcbbf5976724fcc45a841142acab81fd283804a3f60e0e8d896195d9;10001;1f4c53cd33e5ed08ebc3780751505cec322d3d06a40ccee235a9233d9ed6a4b4afef753d9903bdeb52039200585bc6399483e3021618e0aeabd103adce80fe437b0bb29a3d45db7e3422a7b653fbb9948c132ff05af316d86d107445084352e302d1e9d05182f2b3cd2a164b31e8bc3dd3b8329869db3ec8987b18864b74329adefeb91bccdd9a0f7ad3adb7b254f9b2c59a8dc0501b2108ec98c0ad9a07fd18b1a9bf4b370e07bf1f487e0a73082b2c96faa8db90987fdb74d94bd9043760ac4d6b02b9ac3c1f91e3697bfe99ba9f9eec1f3433b1ea1a9cf065c59fc2052bc2c896513fff1285cea66743ce59c97806928ec6cb6be55490d6f42e1224e36381;e67baa1b8d1d310693b61c2be2c95ec35e50e6549543c21cb167399e1b6e0ef5e65685c8b5450590c34de3ede30ebef5e6632eceeec6c09d810774f39d567ecce110b3583a8b04bae7110429d023de187eac3852fa60052542d7370d9c1c527fb11fb9b4315962531eafeeb2a081a7923830d2b4fefb528a07c01097996905a9;da5f3d7a162305c1c76ab28c5d8d42743fe3da1ef47d820573459c304564c29fcd5a5333d46d274ca6bbcc5f4b67cf096bb396f320ede0e8f0cd3bbd583dc4604a05bf8812662b8bf6b8329ae8658dd4272974f5a91f1fef156575c6d088a905db9fe4ca94cc3c9ed88b2ec33db4ed8d8c5ec6e1d299e70649c16a7b7272ccb1;187690862;
